status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
127857990695807_770904376391162,"After fighting over a strategically important island, the island sinks into the sea. What if, nearly two hundred years later... the island were to return?",The Lost Island of Ferdinandea,link,http://www.amusingplanet.com/2017/01/the-lost-island-of-ferdinandea.html,2017-02-03 00:00:00,283,8,62,243,25,13,1,0,0
127857990695807_770902819724651,"One of the rare eras in history where ""golden"" is an apt designation.",Famous pirate ships and their captains,link,https://www.thevintagenews.com/2017/01/31/famous-pirate-ships-and-their-captains/,2017-02-01 09:30:00,238,4,53,214,21,0,3,0,0
127857990695807_770900523058214,We neither confirm nor deny that our card catalogue is of equal or greater size.,The Vast Library of Congress Card Catalog Is Gathering Dust in the Basement,link,http://www.atlasobscura.com/places/library-of-congress-card-catalog,2017-01-31 13:25:44,441,18,61,357,36,33,8,7,0
127857990695807_767678600047073,"MPC_Experiment *11b7S-a (The Cardinal)
Wherein we subject a random sample of people to a series of optical illusions.
Thesis Statement: The optical illusions will be responsible for blowing the minds of the subjects, and although their minds will not explode, we will observe the other symptoms associated with ""blown mind.""
REMINDER: The minds of the subjects will not actually explode.
If you participate in this experiment we ask that you complete the survey below and leave your answers in the comment section.
~ The Department of [REDACTED] at The Mysterious Package Company

_____

APPENDIX A: Facebook Survey *11b7S-aRES
1) Did you feel any discomfort while observing any of these optical illusions? If so, which illusion was the most distressful? 

Was the anguish located behind your eyes, or deep in the centre of your brain? Did it remind you of someone?

2) After a period of effectiveness, did any illusion stop?** Can you specify whether your eyes became more discerning, or were just simply more knowledgeable? 

Did you feel as though you had ascended to another plane of thought? 

What passed through your mind at that moment? Please enter the answer phonetically if the thought was not in any known language.

**Stopping is defined here as ""Ceasing to be an illusion.""

3) Did the sound of a young girl, gleefully singing an old folk song, gradually become audible? Was her voice in the distance, or was it nearby when you first noticed it? 

Did you listen to her voice get closer and closer? 

At what point was she singing directly into your ear? 

Did she remain unseen, like a spirit, or untethered soul?

We have heard unconfirmed reports that the tone of her voice changes once she is singing the song directly to you. Can you confirm whether or not she changes from joyful to seething rage?

What happens next?

Thank you for your cooperation in this study. You will be paid in the benefits to the well-being of the human race that we are able to devise from your answers.",10 optical illusions that will blow your mind,link,http://www.mnn.com/green-tech/research-innovations/stories/10-optical-illusions-will-blow-your-mind,2017-01-26 08:29:00,140,6,22,129,7,4,0,0,0
127857990695807_762414037240196,"We neither confirm nor deny... on second thought, we wholeheartedly confirm that this puzzle is stunning.","'Xbox Puzzle' Can Only Be Solved with Ice, Electrcity, and 'Jean Grey' | Nerdist",link,http://nerdist.com/xbox-puzzle-can-only-be-solved-with-ice-electrcity-and-jean-grey/,2017-01-17 16:07:18,784,40,157,691,66,25,2,0,0
127857990695807_761911520623781,"(Update: Resolved! We have... contained the culprit. )

We are currently experiencing complications with our website and are currently working to resolve them. We are sorry for the inconvenience.

In case you were wondering, yes. We have ensured the pneumatic tubes are cleared, and that the gas line is unobstructed. We have our suspicions and, if true, we will locate the technological gremlins and eradicate... I mean, dispose of them... humanely...",,status,,2017-01-16 17:26:48,363,25,4,295,17,1,47,3,0
127857990695807_744394092375524,Presented without comment.,Timeline Photos,photo,https://www.facebook.com/TheMysteriousPackageCompany/photos/a.130539527094320.28215.127857990695807/744394092375524/?type=3,2016-12-23 09:30:00,312,25,15,292,19,0,0,0,1
127857990695807_747933335354933,,BuzzFeed Video,video,https://www.facebook.com/BuzzFeedVideo/videos/2113756445431893/,2016-12-21 14:54:17,2215,288,1,1723,412,76,4,0,0
127857990695807_744394015708865,Presented without comment.,Timeline Photos,photo,https://www.facebook.com/TheMysteriousPackageCompany/photos/a.130539527094320.28215.127857990695807/744394015708865/?type=3,2016-12-21 09:30:36,182,33,33,162,14,0,6,0,0
127857990695807_744397499041850,Presented without comment.,Timeline Photos,photo,https://www.facebook.com/TheMysteriousPackageCompany/photos/a.130539527094320.28215.127857990695807/744397499041850/?type=3,2016-12-19 09:30:34,210,65,69,186,17,4,3,0,0
127857990695807_744750422339891,"Precisely a year ago today we first examined the story of Santa's forgotten companion, the Yule Goat. Read the original post below. We do have updates for the year 2016, but I'm afraid they aren't of reconciliation or forgiveness. 

If our presumption — that the Yule Goat is still furious at being replaced by reindeer so long ago — is correct, it seems reasonable to presume that it is also the one perpetrating the attacks on the remaining representations of his former ties to the season and its rituals. This year's revenge was swift. The Gävle Goat did not last twenty-four hours before incineration. 

Although the Swedish town of Gävle purports to be tweeting on the Yule Goat's behalf, we note with some perplexity that the following tweet came ""after"" the conflagration:  

""Oh no, such a short amount of time with you my friends. But I shall rise from the ashes and see you next year again!""

We here at The Mysterious Package Company cannot confirm or deny direct contact with the ""real"" Yule Goat, but we have it on good authority that, in fact, that tweet was not simply an innocent and humorous plug for tourism. Rather, the enraged ruminant seems to be issuing a sarcastic and slightly menacing warning to all that it will return next year.

I guess we will know for certain a year from today.",The Mysterious Package Company,photo,https://www.facebook.com/TheMysteriousPackageCompany/photos/a.130539527094320.28215.127857990695807/568999849914950/?type=3,2016-12-16 09:30:01,307,18,0,279,12,5,10,1,0
127857990695807_744398992375034,Presented without comment.,Timeline Photos,photo,https://www.facebook.com/TheMysteriousPackageCompany/photos/a.130539527094320.28215.127857990695807/744398992375034/?type=3,2016-12-15 16:30:00,190,56,80,163,10,1,16,0,0
127857990695807_738936709587929,"During this very busy holiday season, should you have any customer service requests, please email concierge@mysteriouspackage.com and a friendly concierge will be pleased to assist you! 

We are unable to handle customer support requests here on Facebook at this time.",,status,,2016-12-06 13:44:09,149,33,8,136,10,0,2,1,0
127857990695807_732257063589227,"Celebrate The Dread Holidays with us by partaking of our festive surprises, available exclusively to members. Apply now to see what we have to offer this weekend: our new Limited First Edition Vulcan Dragon Tooth, to 10% off ""Surprise Me"" where we send you a random experience from among six in our catalogue, and the limited return of Filigree in Shadow, successfully Kickstarted in September. 

Membership is free, so apply today.",The Dread Holidays are here!,link,https://www.mysteriouspackage.com/?utm_source=FB&utm_campaign=TDH-BF&utm_medium=Post&utm_content=Glow,2016-11-25 09:19:39,786,43,75,718,52,13,3,0,0
127857990695807_726683457479921,Some adventures begin with 220-year-old beer.,Oldest Bottle of Beer in the World Recovered from Shipwreck Inspires Recreation of Historic Brew,link,http://www.ancient-origins.net/news-history-archaeology/oldest-bottle-beer-world-recovered-shipwreck-inspires-recreation-historic-021065,2016-11-16 09:00:00,338,16,114,314,14,10,0,0,0
127857990695807_723901874424746,"They say there is no honour among thieves, and in many cases that is true. In the early 18th century, the most disreputable dregs ever to sail the seas carry out an impressive heist together.

It is with great excitement that we announce our latest experience: The Lost Treasure of John Augur, a premium pirate adventure on the high seas, where you or an unsuspecting loved one become a part of the story. Exclusively for members only, so apply now!",The Lost Treasure of John Augur,link,https://www.mysteriouspackage.com/the-lost-treasure-of-john-augur?utm_source=FB&utm_campaign=Yarrrr&utm_content=LToJA,2016-11-10 13:15:14,268,31,39,228,29,11,0,0,0
127857990695807_723946477753619,,The Lost Treasure of John Augur,video,https://www.facebook.com/TheMysteriousPackageCompany/videos/723946477753619/,2016-11-10 12:53:32,218,22,55,184,26,8,0,0,0
127857990695807_718956748252592,We can neither confirm nor deny that news of Spring-Heeled Jack's return has been confirmed or denied.,Spring-Heeled Jack: The Leaping Boogeyman that terrorized Victorian England,link,https://www.thevintagenews.com/2016/10/23/spring-heeled-jack-the-leaping-boogeyman-that-terrorized-victorian-england/,2016-11-01 12:18:19,409,14,70,362,29,7,11,0,0
127857990695807_718374574977476,We neither confirm nor deny that some of these costumes are not actually costumes. Sweet dreams.,31 Terrifyingly Creepy Vintage Halloween Costumes,link,http://thumbpress.com/31-terrifyingly-creepy-vintage-halloween-costumes/,2016-10-31 13:55:00,256,8,77,212,26,15,2,1,0
127857990695807_718370604977873,"Hallowe'en parties, and how to decorate them, courtesy of the Sunday Herald of Syracuse... 1903. http://ow.ly/Ahal305HWWr","Blog Tour: Victorian Halloween Party Decorations, Games, and Spells",link,http://ow.ly/Ahal305HWWr,2016-10-31 13:15:14,106,0,28,91,15,0,0,0,0
127857990695807_715163048631962,Presented without comment.,Timeline Photos,photo,https://www.facebook.com/TheMysteriousPackageCompany/photos/a.130539527094320.28215.127857990695807/715163048631962/?type=3,2016-10-26 09:30:47,174,13,4,145,26,1,2,0,0
127857990695807_703625809785686,Today marks two hundred years since the death of the Female Stranger. Some thought the Jane Doe might be the daughter of Vice President Aaron Burr. Others felt she may be Napoleon Bonaparte dressed as a woman. It remains a Virginia mystery to this day.,The Grave of the Female Stranger,link,http://www.atlasobscura.com/places/the-grave-of-the-female-stranger,2016-10-14 07:00:01,271,16,47,237,11,21,1,1,0
