comment_id,status_id,parent_id,comment_message,comment_published,comment_likes
946091912205740_961511457330452,127857990695807_946091912205740,,The dread-holidays have disappeared - any chance this can be reposted somewhere?,2018-01-23 18:53:50,0
943895205758744_943895905758674,127857990695807_943895205758744,,Allie Girvan check this out,2017-12-21 16:48:18,0
943895205758744_944033439078254,127857990695807_943895205758744,,Link Gallaway,2017-12-22 00:30:43,0
943895205758744_946092068872391,127857990695807_943895205758744,,"sitting here waiting (wishing ) for the final 2017 ""Experience"" (any)  from the The Mysterious Package Company,",2017-12-25 19:35:08,1
943895205758744_951837708297827,127857990695807_943895205758744,,"On sale...how much?
Do you do freebies? I would love to send one to my mom.",2018-01-05 16:44:35,0
943895205758744_953566274791637,127857990695807_943895205758744,,Cody Needham ive gone through this page and comments for the last 20 mins yes 20 mins reading thing and i feel like you would be at home here.,2018-01-08 23:06:00,1
943895205758744_955348467946751,127857990695807_943895205758744,,"Purchased an experience for someone as a holiday gift. Package arrived with a return address on it that the recipient Googled and IMMEDIATELY discovered the source, leaving only one not very interesting mystery, ""Who sent it?"" I feel completely  disappointed and ripped off by this company.",2018-01-12 12:06:00,1
943895205758744_961505680664363,127857990695807_943895205758744,943895205758744_955348467946751,"Same, and I was the recipient.  I'm not opening a package from someone I don't know.",2018-01-23 18:34:41,0
943895205758744_965162163632048,127857990695807_943895205758744,,I purchased two boxes in June 2017. Have yet to receive a box. Got a teaser in time to give my son for Christmas but nothing else. Have also received NO response from my emails to the company. Really disappointed. I will be doing a chargeback on my credit card soon if I do not get this resolved.,2018-01-30 09:50:19,0
943895205758744_966147516866846,127857990695807_943895205758744,943895205758744_965162163632048,Could we possibly discuss this in private messages? I am unable to find any orders or emails under your name as it shows here in Facebook. As the next step is to dive deeper into the orders and would prefer to discuss sensitive information such as email address and different names between services. I will send a message to start the discussion!,2018-02-01 06:38:32,0
943895205758744_966184906863107,127857990695807_943895205758744,943895205758744_965162163632048,I have seen your private message and will be happy to share an email and forward all of my emails to you. Thank you.,2018-02-01 07:56:19,0
939469896201275_939828506165414,127857990695807_939469896201275,,Is the website down? :(,2017-12-13 22:12:25,0
939469896201275_939836006164664,127857990695807_939469896201275,939469896201275_939828506165414,That's what I was going to ask.  Apparently so.,2017-12-13 22:38:01,0
939469896201275_943171689164429,127857990695807_939469896201275,939469896201275_939828506165414,"Actually, the website is fine. On 3 different occasions I got the pop up message to email the concierge and got robo email responses saying ""we have your inquiry and will respond shortly"" So it's working. And of course, it changed the status of my order from shipping date 12/22 to Cancelled.",2017-12-20 09:00:24,0
939469896201275_940156422799289,127857990695807_939469896201275,,👍,2017-12-14 13:18:59,0
939469896201275_940349689446629,127857990695807_939469896201275,,I also hate new years eve and valentines day,2017-12-14 20:59:14,0
939469896201275_942394449242153,127857990695807_939469896201275,,The website is acting funny. :(,2017-12-18 18:53:10,0
939469896201275_943430629138535,127857990695807_939469896201275,,"Fairness Update: I have agreed to try this again and the Concierge has reinstated my order for shipping on 12/22. I'm looking forward to putting this unpleasant incident behind us. Since the problem was partly the fault of my spam filter, I am more than willing to try this program again.",2017-12-20 17:57:35,0
939469896201275_943431349138463,127857990695807_939469896201275,,"While I can't figure out why the two responses sent went to my spam file when the automated replies went to my inbox, I'm willing to say, ""Hey, things happen"" and let's be friends. I hope that things will work out now that we have ironed out the kinks.",2017-12-20 18:01:26,0
939469896201275_955351924613072,127857990695807_939469896201275,,"I purchased an experience for someone as a holiday gift. Package arrived with a return address on it that the recipient Googled and IMMEDIATELY discovered the source, leaving only one not very interesting mystery, ""Who sent it?"" I feel completely disappointed and ripped off by this company.",2018-01-12 12:12:59,0
939469896201275_983162395165358,127857990695807_939469896201275,939469896201275_955351924613072,I sent an experience anonymously to my friend. She opened the first letter and it said something about a dead cousin. She was appalled. She googled the 'lawyer' and the internet told her it was a scam so she THREW IT AWAY!!! I have no clue what to do now. I've emailed and PM'ed the company but no response yet!,2018-03-03 08:33:47,0
938198319661766_938235922991339,127857990695807_938198319661766,,They never sent my Christmas present last year and my friend who purchased it can't get them to return her calls or emails about trying again or getting her money back. Not cool considering it was close to $ 200 for the experience that I never got to enjoy.,2017-12-10 20:55:23,0
938198319661766_938248762990055,127857990695807_938198319661766,938198319661766_938235922991339,Surprise.....you're welcome,2017-12-10 21:43:40,1
938198319661766_938360656312199,127857990695807_938198319661766,938198319661766_938235922991339,Contact the curator at once. They will resolve this for you.,2017-12-11 03:59:26,0
938198319661766_938574746290790,127857990695807_938198319661766,938198319661766_938235922991339,Rebecca McDowell she's called the curators office a few times and has had no luck getting it resolved.,2017-12-11 12:34:17,0
938198319661766_948022005346064,127857990695807_938198319661766,938198319661766_938235922991339,"My son's never arrived either. Tracking says it was delivered to mailbox but all he got was a letter, not the package. So far no response.",2017-12-29 17:02:25,0
938198319661766_964578883690376,127857990695807_938198319661766,938198319661766_938235922991339,"When I have had issues with shipments, I emailed the curator directly and found this to be the fastest way to get in touch. I have always received an email back (personalized) within 24 hours: curator@mysteriouspackage.com

I hope it all works out and you get to enjoy the experience. Good luck :)",2018-01-29 09:38:38,0
938198319661766_965162923631972,127857990695807_938198319661766,938198319661766_938235922991339,I've also not received a package. Have emailed the curator a couple of times - no response - Anyone care to share a phone number? I haven't found one online yet.,2018-01-30 09:52:08,0
938198319661766_966136820201249,127857990695807_938198319661766,938198319661766_938235922991339,"Hello Shannon! I was trying to look into this to see what went wrong... then realized I do not know your friends name, so it's impossible for me to investigate... that said: was the gift of Curios and Conundrums! The first mailing was (embarrassingly) two months late due to unforeseen complications. By the end of the year, however,  we had shipped all four issues as promised, and the only reason you would not have received them is if it was cancelled. Or I suppose misdirected by mail? I am not sure if this is helpful, as I had to make a guess as to the issue. If I am way off let me know, and perhaps we can talk PM on the MPC Facebook page?",2018-02-01 06:10:43,0
938198319661766_938258422989089,127857990695807_938198319661766,,What does the text on the yule goat ornament say?,2017-12-10 22:20:53,0
938198319661766_939065432908388,127857990695807_938198319661766,938198319661766_938258422989089,"""Quit the red or Yule Goat Bonkers""  As in, you'll go bonkers.  :D",2017-12-12 11:42:11,0
938198319661766_938360902978841,127857990695807_938198319661766,,"Dear Messenger, perchance you mean aloud and not allowed?",2017-12-11 04:00:22,1
938198319661766_938791722935759,127857990695807_938198319661766,,"That is not good Shannon. Thanks for sharing. Now I won't do it. So sorry. 
Try writing them here says fast response [[PHOTO]]",2017-12-11 23:27:17,0
